forecast_sales,reorder_point,safety_stock
200.44134672317261,404.5873761963918,3.7046827500465573
205.85229509737925,415.4092729448051,3.7046827500465573
204.41724798655417,412.5391787231549,3.7046827500465573
203.59670543713838,410.89809362432334,3.7046827500465573
205.0190849240123,413.7428525980712,3.7046827500465573
203.93511502713275,411.5749128043121,3.7046827500465573
204.42829133143331,412.5612654129132,3.7046827500465573
